x,y,Ma,rho/rho1,p/p1,T/T1
48.664040,22.579896,2.014590,0.983853,0.977491,0.993534
48.664040,23.668652,2.007860,0.991280,0.987823,0.996512
48.664040,24.757409,2.003834,0.995742,0.994047,0.998297
48.664040,25.846165,2.001686,0.998127,0.997379,0.999251
48.664040,26.934922,2.000667,0.999258,0.998962,0.999703
48.664040,28.023678,2.000238,0.999736,0.999630,0.999894
48.664040,29.112435,2.000077,0.999915,0.999881,0.999966
48.664040,30.201191,2.000022,0.999975,0.999965,0.999990
48.664040,31.289948,2.000006,0.999994,0.999991,0.999997
48.664040,32.378704,2.000001,0.999998,0.999998,0.999999
48.664040,33.467461,2.000000,1.000000,1.000000,1.000000
48.664040,34.556217,2.000000,1.000000,1.000000,1.000000
48.664040,35.644974,2.000000,1.000000,1.000000,1.000000
48.664040,36.733730,2.000000,1.000000,1.000000,1.000000
48.664040,37.822487,2.000000,1.000000,1.000000,1.000000
48.664040,38.911243,2.000000,1.000000,1.000000,1.000000
48.664040,40.000000,2.000000,1.000000,1.000000,1.000000
49.432682,-3.622150,2.181348,0.793474,0.731816,0.922294
49.432682,-2.531596,2.189177,0.796231,0.731793,0.919071
49.432682,-1.441042,2.197170,0.798803,0.731538,0.915792
49.432682,-0.350489,2.198861,0.799704,0.731809,0.915100
49.432682,0.740065,2.198514,0.800635,0.732775,0.915242
49.432682,1.830619,2.199038,0.800427,0.732413,0.915028
49.432682,2.921173,2.201360,0.798491,0.729883,0.914078
49.432682,4.011726,2.202402,0.797648,0.728773,0.913652
49.432682,5.102280,2.198981,0.800742,0.732720,0.915051
49.432682,6.192834,2.193812,0.805439,0.738723,0.917168
49.432682,7.283388,2.193709,0.805548,0.738857,0.917210
49.432682,8.373941,2.201848,0.798202,0.729460,0.913879
49.432682,9.464495,2.213449,0.787974,0.716386,0.909150
49.432682,10.555049,2.219735,0.782537,0.709447,0.906598
49.432682,11.645603,2.215715,0.786000,0.713868,0.908229
49.432682,12.736156,2.202036,0.797960,0.729177,0.913802
49.432682,13.826710,2.181861,0.816023,0.752440,0.922082
49.432682,14.917264,2.158223,0.837788,0.780715,0.931877
49.432682,16.007818,2.133290,0.861433,0.811742,0.942317
49.432682,17.098371,2.108531,0.885611,0.843805,0.952794
49.432682,18.188925,2.085014,0.909229,0.875448,0.962846
49.432682,19.279479,2.063608,0.931292,0.905292,0.972082
49.432682,20.370033,2.045046,0.950864,0.931995,0.980156
49.432682,21.460586,2.029880,0.967160,0.954391,0.986798
49.432682,22.551140,2.018361,0.979713,0.971747,0.991869
49.432682,23.641694,2.010345,0.988534,0.983998,0.995412
49.432682,24.732248,2.005299,0.994117,0.991778,0.997647
49.432682,25.822801,2.002454,0.997273,0.996186,0.998910
49.432682,26.913355,2.001025,0.998861,0.998406,0.999544
49.432682,28.003909,2.000386,0.999571,0.999399,0.999828
49.432682,29.094463,2.000131,0.999854,0.999796,0.999942
49.432682,30.185016,2.000040,0.999955,0.999937,0.999982
49.432682,31.275570,2.000011,0.999988,0.999983,0.999995
49.432682,32.366124,2.000003,0.999997,0.999996,0.999999
49.432682,33.456678,2.000001,0.999999,0.999999,1.000000
49.432682,34.547231,2.000000,1.000000,1.000000,1.000000
49.432682,35.637785,2.000000,1.000000,1.000000,1.000000
49.432682,36.728339,2.000000,1.000000,1.000000,1.000000
49.432682,37.818893,2.000000,1.000000,1.000000,1.000000
49.432682,38.909446,2.000000,1.000000,1.000000,1.000000
49.432682,40.000000,2.000000,1.000000,1.000000,1.000000
50.202593,-3.694158,2.181359,0.793478,0.731816,0.922289
50.202593,-2.601804,2.189162,0.796260,0.731825,0.919077
50.202593,-1.509450,2.197162,0.798828,0.731563,0.915795
50.202593,-0.417096,2.199013,0.799575,0.731641,0.915038
50.202593,0.675258,2.198664,0.800503,0.732605,0.915181
50.202593,1.767611,2.198727,0.800708,0.732771,0.915155
50.202593,2.859965,2.200776,0.799013,0.730552,0.914317
50.202593,3.952319,2.202577,0.797495,0.728576,0.913581
50.202593,5.044673,2.200299,0.799567,0.731213,0.914512
50.202593,6.137027,2.194932,0.804424,0.737423,0.916709
50.202593,7.229381,2.192873,0.806316,0.739838,0.917553
50.202593,8.321735,2.198891,0.800861,0.732858,0.915088
50.202593,9.414089,2.210359,0.790678,0.719839,0.910407
50.202593,10.506443,2.218879,0.783278,0.710390,0.906945
50.202593,11.598797,2.218011,0.784022,0.711341,0.907297
50.202593,12.691151,2.207052,0.793553,0.723525,0.911754
50.202593,13.783505,2.188746,0.809815,0.744421,0.919248
50.202593,14.875859,2.166230,0.830358,0.771027,0.928548
50.202593,15.968213,2.141861,0.853241,0.800950,0.938715
50.202593,17.060567,2.117232,0.877049,0.832407,0.949100
50.202593,18.152921,2.093466,0.900680,0.863952,0.959222
50.202593,19.245275,2.071448,0.923158,0.894254,0.968690
50.202593,20.337629,2.051936,0.943559,0.922001,0.977152
50.202593,21.429983,2.035546,0.961045,0.945968,0.984312
50.202593,22.522337,2.022662,0.975011,0.965234,0.989973
50.202593,23.614691,2.013317,0.985257,0.979440,0.994097
50.202593,24.707045,2.007147,0.992070,0.988923,0.996828
50.202593,25.799399,2.003480,0.996135,0.994596,0.998455
50.202593,26.891753,2.001531,0.998299,0.997620,0.999320
50.202593,27.984106,2.000608,0.999324,0.999054,0.999730
50.202593,29.076460,2.000218,0.999757,0.999660,0.999903
50.202593,30.168814,2.000071,0.999921,0.999890,0.999968
50.202593,31.261168,2.000021,0.999977,0.999967,0.999991
50.202593,32.353522,2.000006,0.999994,0.999991,0.999998
50.202593,33.445876,2.000001,0.999998,0.999998,0.999999
50.202593,34.538230,2.000000,1.000000,1.000000,1.000000
50.202593,35.630584,2.000000,1.000000,1.000000,1.000000
50.202593,36.722938,2.000000,1.000000,1.000000,1.000000
50.202593,37.815292,2.000000,1.000000,1.000000,1.000000
50.202593,38.907646,2.000000,1.000000,1.000000,1.000000
50.202593,40.000000,2.000000,1.000000,1.000000,1.000000
50.973775,-3.766286,2.181371,0.793481,0.731815,0.922284
50.973775,-2.672128,2.189153,0.796285,0.731851,0.919081
50.973775,-1.577971,2.197135,0.798872,0.731612,0.915807
50.973775,-0.483814,2.199128,0.799478,0.731515,0.914991
50.973775,0.610343,2.198866,0.800325,0.732376,0.915098
50.973775,1.704500,2.198546,0.800872,0.732981,0.915229
50.973775,2.798657,2.200166,0.799559,0.731249,0.914566
50.973775,3.892814,2.202461,0.797599,0.728709,0.913628
50.973775,4.986972,2.201395,0.798595,0.729967,0.914064
50.973775,6.081129,2.196308,0.803182,0.735831,0.916145
50.973775,7.175286,2.192676,0.806500,0.740072,0.917634
50.973775,8.269443,2.196400,0.803116,0.735741,0.916108
50.973775,9.363600,2.207049,0.793595,0.723565,0.911756
50.973775,10.457757,2.217223,0.784711,0.712217,0.907617
50.973775,11.551914,2.219368,0.782858,0.709854,0.906747
50.973775,12.646072,2.211280,0.789862,0.718800,0.910032
50.973775,13.740229,2.195051,0.804177,0.737157,0.916660
50.973775,14.834386,2.173834,0.823368,0.761942,0.925397
50.973775,15.928543,2.150175,0.845374,0.790623,0.935235
50.973775,17.022700,2.125810,0.868694,0.821325,0.945471
50.973775,18.116857,2.101934,0.892199,0.852589,0.955604
50.973775,19.211014,2.079456,0.914928,0.883122,0.965237
50.973775,20.305171,2.059144,0.935978,0.911660,0.974018
50.973775,21.399329,2.041656,0.954494,0.936966,0.981637
50.973775,22.493486,2.027476,0.969773,0.957994,0.987854
50.973775,23.587643,2.016794,0.981435,0.974134,0.992561
50.973775,24.681800,2.009419,0.989557,0.985422,0.995821
50.973775,25.775957,2.004810,0.994659,0.992534,0.997864
50.973775,26.870114,2.002226,0.997527,0.996540,0.999011
50.973775,27.964271,2.000932,0.998965,0.998551,0.999586
50.973775,29.058429,2.000353,0.999608,0.999452,0.999843
50.973775,30.152586,2.000121,0.999866,0.999812,0.999946
50.973775,31.246743,2.000038,0.999958,0.999942,0.999983
50.973775,32.340900,2.000011,0.999988,0.999983,0.999995
50.973775,33.435057,2.000003,0.999997,0.999996,0.999999
50.973775,34.529214,2.000001,0.999999,0.999999,1.000000
50.973775,35.623371,2.000000,1.000000,1.000000,1.000000
50.973775,36.717529,2.000000,1.000000,1.000000,1.000000
50.973775,37.811686,2.000000,1.000000,1.000000,1.000000
50.973775,38.905843,2.000000,1.000000,1.000000,1.000000
50.973775,40.000000,2.000000,1.000000,1.000000,1.000000
51.746229,-3.838532,2.181382,0.793483,0.731814,0.922280
51.746229,-2.742569,2.189150,0.796303,0.731868,0.919082
51.746229,-1.646605,2.197095,0.798927,0.731676,0.915823
51.746229,-0.550642,2.199200,0.799421,0.731439,0.914961
51.746229,0.545321,2.199091,0.800127,0.732121,0.915006
51.746229,1.641285,2.198495,0.800920,0.733041,0.915250
51.746229,2.737248,2.199596,0.800071,0.731904,0.914800
51.746229,3.833211,2.202105,0.797916,0.729115,0.913774
51.746229,4.929174,2.202200,0.797883,0.729054,0.913735
51.746229,6.025138,2.197800,0.801841,0.734113,0.915534
51.746229,7.121101,2.193054,0.806157,0.739633,0.917479
51.746229,8.217064,2.194486,0.804860,0.737970,0.916892
51.746229,9.313028,2.203726,0.796545,0.727335,0.913112
51.746229,10.408991,2.214897,0.786730,0.714793,0.908562
51.746229,11.504954,2.219802,0.782490,0.709382,0.906571
51.746229,12.600918,2.214679,0.786911,0.715027,0.908650
51.746229,13.696881,2.200731,0.799138,0.730680,0.914335
51.746229,14.792844,2.180996,0.816843,0.753488,0.922439
51.746229,15.888807,2.158192,0.837860,0.780793,0.931890
51.746229,16.984771,2.134221,0.860583,0.810604,0.941925
51.746229,18.080734,2.110366,0.883837,0.841425,0.952014
51.746229,19.176697,2.087568,0.906669,0.871989,0.961750
51.746229,20.272661,2.066604,0.928199,0.901081,0.970784
51.746229,21.368624,2.048155,0.947576,0.927487,0.978799
51.746229,22.464587,2.032772,0.964042,0.950090,0.985528
51.746229,23.560551,2.020777,0.977074,0.968088,0.990803
51.746229,24.656514,2.012147,0.986547,0.981234,0.994614
51.746229,25.752477,2.006493,0.992794,0.989933,0.997118
51.746229,26.848440,2.003155,0.996496,0.995100,0.998599
51.746229,27.944404,2.001388,0.998457,0.997841,0.999383
51.746229,29.040367,2.000553,0.999385,0.999139,0.999754
51.746229,30.136330,2.000200,0.999778,0.999689,0.999911
51.746229,31.232294,2.000065,0.999927,0.999898,0.999971
51.746229,32.328257,2.000020,0.999978,0.999970,0.999991
51.746229,33.424220,2.000005,0.999994,0.999992,0.999998
51.746229,34.520184,2.000001,0.999999,0.999998,0.999999
51.746229,35.616147,2.000000,1.000000,1.000000,1.000000
51.746229,36.712110,2.000000,1.000000,1.000000,1.000000
51.746229,37.808073,2.000000,1.000000,1.000000,1.000000
51.746229,38.904037,2.000000,1.000000,1.000000,1.000000
51.746229,40.000000,2.000000,1.000000,1.000000,1.000000
52.519959,-3.910898,2.181394,0.793486,0.731812,0.922275
52.519959,-2.813125,2.189156,0.796314,0.731876,0.919080
52.519959,-1.715353,2.197050,0.798986,0.731745,0.915842
52.519959,-0.617580,2.199227,0.799403,0.731414,0.914950
52.519959,0.480192,2.199313,0.799931,0.731869,0.914915
52.519959,1.577965,2.198561,0.800862,0.732968,0.915223
52.519959,2.675737,2.199114,0.800504,0.732458,0.914997
52.519959,3.773510,2.201575,0.798388,0.729719,0.913990
52.519959,4.871282,2.202679,0.797461,0.728511,0.913539
52.519959,5.969054,2.199270,0.800525,0.732427,0.914933
52.519959,7.066827,2.193912,0.805379,0.738635,0.917127
52.519959,8.164599,2.193208,0.806029,0.739465,0.917416
52.519959,9.262372,2.200590,0.799351,0.730921,0.914393
52.519959,10.360144,2.212062,0.789203,0.717949,0.909714
52.519959,11.457917,2.219353,0.782879,0.709878,0.906753
52.519959,12.555689,2.217220,0.784716,0.712223,0.907618
52.519959,13.653461,2.205739,0.794726,0.725020,0.912290
52.519959,14.751234,2.187676,0.810809,0.745692,0.919688
52.519959,15.849006,2.165879,0.830722,0.771487,0.928694
52.519959,16.946779,2.142427,0.852745,0.800283,0.938478
52.519959,18.044551,2.118715,0.875639,0.830518,0.948471
52.519959,19.142324,2.095728,0.898440,0.860934,0.958254
52.519959,20.240096,2.074254,0.920292,0.890362,0.967479
52.519959,21.337869,2.054983,0.940365,0.917632,0.975826
52.519959,22.435641,2.038509,0.957873,0.941602,0.983014
52.519959,23.533413,2.025255,0.972192,0.961334,0.988831
52.519959,24.631186,2.015351,0.983022,0.976335,0.993198
52.519959,25.728958,2.008569,0.990497,0.986731,0.996198
52.519959,26.826731,2.004362,0.995156,0.993228,0.998063
52.519959,27.924503,2.002016,0.997760,0.996866,0.999104
52.519959,29.022276,2.000845,0.999061,0.998686,0.999625
52.519959,30.120048,2.000321,0.999643,0.999501,0.999857
52.519959,31.217820,2.000111,0.999877,0.999828,0.999951
52.519959,32.315593,2.000035,0.999961,0.999946,0.999985
52.519959,33.413365,2.000010,0.999989,0.999985,0.999996
52.519959,34.511138,2.000003,0.999997,0.999996,0.999999
52.519959,35.608910,2.000001,0.999999,0.999999,1.000000
52.519959,36.706683,2.000000,1.000000,1.000000,1.000000
52.519959,37.804455,2.000000,1.000000,1.000000,1.000000
52.519959,38.902228,2.000000,1.000000,1.000000,1.000000
52.519959,40.000000,2.000000,1.000000,1.000000,1.000000
53.294966,-3.983383,2.181405,0.793488,0.731811,0.922270
53.294966,-2.883798,2.189170,0.796318,0.731875,0.919074
53.294966,-1.784213,2.197007,0.799043,0.731811,0.915859
53.294966,-0.684629,2.199215,0.799422,0.731435,0.914955
53.294966,0.414956,2.199509,0.799758,0.731647,0.914835
53.294966,1.514540,2.198720,0.800721,0.732786,0.915158
53.294966,2.614125,2.198756,0.800827,0.732871,0.915143
53.294966,3.713709,2.200943,0.798952,0.730440,0.914248
53.294966,4.813294,2.202833,0.797327,0.728339,0.913476
53.294966,5.912878,2.200598,0.799343,0.730911,0.914390
53.294966,7.012463,2.195130,0.804276,0.737222,0.916628
53.294966,8.112048,2.192578,0.806609,0.740204,0.917675
53.294966,9.211632,2.197815,0.801852,0.734118,0.915528
53.294966,10.311217,2.208901,0.791977,0.721492,0.911001
53.294966,11.410801,2.218095,0.783968,0.711265,0.907263
53.294966,12.510386,2.218885,0.783283,0.710393,0.906943
53.294966,13.609970,2.210034,0.790966,0.720206,0.910540
53.294966,14.709555,2.193833,0.805292,0.738581,0.917160
53.294966,15.809140,2.173200,0.823986,0.762730,0.925660
53.294966,16.908724,2.150393,0.845209,0.790391,0.935144
53.294966,18.008309,2.126939,0.867640,0.819915,0.944994
53.294966,19.107893,2.103885,0.890292,0.850026,0.954772
53.294966,20.207478,2.082034,0.912323,0.879596,0.964127
53.294966,21.307062,2.062078,0.932930,0.907504,0.972745
53.294966,22.406647,2.044637,0.951328,0.932620,0.980335
53.294966,23.506232,2.030203,0.966826,0.953924,0.986656
53.294966,24.605816,2.019037,0.978980,0.970728,0.991570
53.294966,25.705401,2.011071,0.987735,0.982885,0.995090
53.294966,26.804985,2.005894,0.993459,0.990859,0.997384
53.294966,27.904570,2.002856,0.996827,0.995562,0.998731
53.294966,29.004154,2.001257,0.998603,0.998046,0.999441
53.294966,30.103739,2.000502,0.999442,0.999219,0.999777
53.294966,31.203323,2.000182,0.999797,0.999716,0.999919
53.294966,32.302908,2.000060,0.999933,0.999906,0.999973
53.294966,33.402493,2.000018,0.999980,0.999972,0.999992
53.294966,34.502077,2.000005,0.999994,0.999992,0.999998
53.294966,35.601662,2.000001,0.999999,0.999998,0.999999
53.294966,36.701246,2.000000,1.000000,1.000000,1.000000
53.294966,37.800831,2.000000,1.000000,1.000000,1.000000
53.294966,38.900415,2.000000,1.000000,1.000000,1.000000
53.294966,40.000000,2.000000,1.000000,1.000000,1.000000
54.071253,-4.055987,2.181411,0.793496,0.731816,0.922268
54.071253,-2.954588,2.189190,0.796316,0.731867,0.919066
54.071253,-1.853188,2.196972,0.799093,0.731868,0.915873
54.071253,-0.751788,2.199169,0.799469,0.731493,0.914974
54.071253,0.349611,2.199663,0.799624,0.731473,0.914772
54.071253,1.451011,2.198945,0.800521,0.732529,0.915066
54.071253,2.552411,2.198540,0.801022,0.733121,0.915231
54.071253,3.653810,2.200284,0.799541,0.731195,0.914518
54.071253,4.755210,2.202688,0.797456,0.728505,0.913536
54.071253,5.856610,2.201687,0.798377,0.729672,0.913944
54.071253,6.958009,2.196573,0.802974,0.735553,0.916037
54.071253,8.059409,2.192564,0.806624,0.740223,0.917680
54.071253,9.160809,2.195537,0.803919,0.736761,0.916461
54.071253,10.262209,2.205609,0.794888,0.725211,0.912343
54.071253,11.363608,2.216131,0.785671,0.713437,0.908060
54.071253,12.465008,2.219675,0.782607,0.709529,0.906622
54.071253,13.566408,2.213573,0.787885,0.716266,0.909100
54.071253,14.667807,2.199427,0.800317,0.732184,0.914869
54.071253,15.769207,2.180120,0.817671,0.754547,0.922800
54.071253,16.870607,2.158087,0.837996,0.780957,0.931934
54.071253,17.972006,2.135002,0.859872,0.809652,0.941597
54.071253,19.073406,2.111993,0.882269,0.839322,0.951323
54.071253,20.174806,2.089888,0.904351,0.868860,0.960755
54.071253,21.276205,2.069382,0.925342,0.897196,0.969583
54.071253,22.377605,2.051101,0.944473,0.923237,0.977516
54.071253,23.479005,2.035585,0.961021,0.945928,0.984294
54.071253,24.580404,2.023199,0.974434,0.964433,0.989736
54.071253,25.681804,2.014022,0.984485,0.978367,0.993785
54.071253,26.783204,2.007789,0.991361,0.987934,0.996543
54.071253,27.884603,2.003952,0.995612,0.993865,0.998245
54.071253,28.986003,2.001824,0.997974,0.997165,0.999190
54.071253,30.087403,2.000765,0.999150,0.998810,0.999660
54.071253,31.188803,2.000292,0.999676,0.999546,0.999870
54.071253,32.290202,2.000101,0.999887,0.999842,0.999955
54.071253,33.391602,2.000032,0.999964,0.999950,0.999986
54.071253,34.493002,2.000009,0.999990,0.999986,0.999996
54.071253,35.594401,2.000002,0.999997,0.999996,0.999999
54.071253,36.695801,2.000001,0.999999,0.999999,1.000000
54.071253,37.797201,2.000000,1.000000,1.000000,1.000000
54.071253,38.898600,2.000000,1.000000,1.000000,1.000000
54.071253,40.000000,2.000000,1.000000,1.000000,1.000000
54.848821,-4.128712,2.181422,0.793498,0.731814,0.922263
54.848821,-3.025494,2.189215,0.796311,0.731854,0.919056
54.848821,-1.922276,2.196950,0.799131,0.731910,0.915882
54.848821,-0.819059,2.199102,0.799536,0.731577,0.915002
54.848821,0.284159,2.199765,0.799535,0.731359,0.914730
54.848821,1.387377,2.199204,0.800291,0.732234,0.914960
54.848821,2.490595,2.198467,0.801089,0.733206,0.915261
54.848821,3.593813,2.199664,0.800097,0.731905,0.914771
54.848821,4.697030,2.202297,0.797804,0.728950,0.913695
54.848821,5.800248,2.202474,0.797681,0.728779,0.913623
54.848821,6.903466,2.198104,0.801599,0.733792,0.915410
54.848821,8.006684,2.193098,0.806141,0.739603,0.917461
54.848821,9.109902,2.193846,0.805461,0.738732,0.917154
54.848821,10.213119,2.202380,0.797764,0.728886,0.913661
54.848821,11.316337,2.213592,0.787880,0.716255,0.909092
54.848821,12.419555,2.219612,0.782665,0.709601,0.906648
54.848821,13.522773,2.216324,0.785501,0.713221,0.907982
54.848821,14.625991,2.204415,0.795910,0.726531,0.912830
54.848821,15.729208,2.186605,0.811803,0.746963,0.920128
54.848821,16.832426,2.165478,0.831129,0.772002,0.928860
54.848821,17.935644,2.142871,0.852360,0.799763,0.938292
54.848821,19.038862,2.120012,0.874408,0.828871,0.947922
54.848821,20.142080,2.097767,0.896427,0.858224,0.957383
54.848821,21.245297,2.076836,0.917664,0.886799,0.966366
54.848821,22.348515,2.057844,0.937376,0.913550,0.974582
54.848821,23.451733,2.041359,0.954834,0.937424,0.981767
54.848821,24.554951,2.027819,0.969413,0.957493,0.987703
54.848821,25.658169,2.017431,0.980742,0.973170,0.992279
54.848821,26.761386,2.010082,0.988827,0.984405,0.995528
54.848821,27.864604,2.005344,0.994068,0.991710,0.997627
54.848821,28.967822,2.002583,0.997131,0.995986,0.998852
54.848821,30.071040,2.001136,0.998738,0.998233,0.999495
54.848821,31.174258,2.000455,0.999495,0.999293,0.999798
54.848821,32.277475,2.000166,0.999816,0.999742,0.999926
54.848821,33.380693,2.000055,0.999939,0.999914,0.999975
54.848821,34.483911,2.000017,0.999981,0.999974,0.999993
54.848821,35.587129,2.000005,0.999995,0.999993,0.999998
54.848821,36.690347,2.000001,0.999999,0.999998,0.999999
54.848821,37.793564,2.000000,1.000000,1.000000,1.000000
54.848821,38.896782,2.000000,1.000000,1.000000,1.000000
54.848821,40.000000,2.000000,1.000000,1.000000,1.000000
55.627672,-4.201557,2.181434,0.793501,0.731813,0.922258
55.627672,-3.096518,2.189242,0.796302,0.731837,0.919044
55.627672,-1.991479,2.196943,0.799156,0.731935,0.915885
55.627672,-0.886440,2.199023,0.799614,0.731674,0.915034
55.627672,0.218599,2.199811,0.799497,0.731309,0.914711
55.627672,1.323638,2.199466,0.800058,0.731935,0.914853
55.627672,2.428677,2.198525,0.801038,0.733140,0.915237
55.627672,3.533716,2.199138,0.800570,0.732511,0.914987
55.627672,4.638755,2.201727,0.798311,0.729599,0.913928
55.627672,5.743794,2.202928,0.797281,0.728267,0.913438
55.627672,6.848833,2.199588,0.800272,0.732091,0.914803
55.627672,7.953872,2.194078,0.805251,0.738463,0.917059
55.627672,9.058910,2.192788,0.806431,0.739971,0.917588
55.627672,10.163949,2.199399,0.800439,0.732306,0.914880
55.627672,11.268988,2.210640,0.790463,0.719553,0.910293
55.627672,12.374027,2.218744,0.783416,0.710558,0.907000
55.627672,13.479066,2.218262,0.783829,0.711086,0.907195
55.627672,14.584105,2.208755,0.792100,0.721651,0.911060
55.627672,15.689144,2.192619,0.806402,0.740001,0.917658
55.627672,16.794183,2.172536,0.824626,0.763550,0.925934
55.627672,17.899222,2.150517,0.845127,0.790271,0.935092
55.627672,19.004261,2.127907,0.866738,0.818709,0.944586
55.627672,20.109300,2.105627,0.888593,0.847745,0.954030
55.627672,21.214338,2.084388,0.909952,0.876389,0.963116
55.627672,22.319377,2.064812,0.930102,0.903650,0.971560
55.627672,23.424416,2.047475,0.948325,0.928501,0.979096
55.627672,24.529455,2.032866,0.963957,0.949966,0.985487
55.627672,25.634494,2.021297,0.976513,0.967309,0.990574
55.627672,26.739533,2.012797,0.985835,0.980242,0.994327
55.627672,27.844572,2.007073,0.992153,0.989039,0.996861
55.627672,28.949611,2.003575,0.996030,0.994448,0.998412
55.627672,30.054650,2.001647,0.998170,0.997439,0.999268
55.627672,31.159689,2.000691,0.999232,0.998925,0.999693
55.627672,32.264728,2.000264,0.999706,0.999589,0.999882
55.627672,33.369767,2.000092,0.999897,0.999856,0.999959
55.627672,34.474805,2.000029,0.999967,0.999954,0.999987
55.627672,35.579844,2.000009,0.999990,0.999987,0.999996
55.627672,36.684883,2.000002,0.999997,0.999996,0.999999
55.627672,37.789922,2.000001,0.999999,0.999999,1.000000
55.627672,38.894961,2.000000,1.000000,1.000000,1.000000
55.627672,40.000000,2.000000,1.000000,1.000000,1.000000
56.407809,-4.274521,2.181445,0.793503,0.731811,0.922254
56.407809,-3.167658,2.189271,0.796293,0.731819,0.919033
56.407809,-2.060795,2.196951,0.799167,0.731943,0.915882
56.407809,-0.953932,2.198943,0.799692,0.731772,0.915067
56.407809,0.152931,2.199806,0.799505,0.731318,0.914714
56.407809,1.259794,2.199703,0.799847,0.731665,0.914755
56.407809,2.366657,2.198692,0.800890,0.732950,0.915169
56.407809,3.473520,2.198742,0.800926,0.732967,0.915149
56.407809,4.580383,2.201054,0.798911,0.730367,0.914203
56.407809,5.687246,2.203049,0.797176,0.728131,0.913388
56.407809,6.794109,2.200910,0.799096,0.730583,0.914262
56.407809,7.900972,2.195384,0.804069,0.736948,0.916524
56.407809,9.007835,2.192363,0.806823,0.740473,0.917763
56.407809,10.114698,2.196820,0.802769,0.735285,0.915936
56.407809,11.221561,2.207450,0.793272,0.723140,0.911592
56.407809,12.328424,2.217151,0.784796,0.712317,0.907646
56.407809,13.435287,2.219376,0.782871,0.709863,0.906744
56.407809,14.542150,2.212409,0.788911,0.717572,0.909573
56.407809,15.649013,2.198124,0.801495,0.733690,0.915402
56.407809,16.755876,2.179231,0.818509,0.755621,0.923167
56.407809,17.862739,2.157913,0.838192,0.781201,0.932006
56.407809,18.969602,2.135647,0.859287,0.808869,0.941325
56.407809,20.076465,2.113429,0.880887,0.837470,0.950713
56.407809,21.183328,2.091990,0.902257,0.866035,0.959854
56.407809,22.290191,2.071949,0.922711,0.893622,0.968474
56.407809,23.397054,2.053880,0.941556,0.919246,0.976306
56.407809,24.503918,2.038303,0.958113,0.941925,0.983104
56.407809,25.610781,2.025607,0.971820,0.960815,0.988676
56.407809,26.717644,2.015947,0.982372,0.975431,0.992934
56.407809,27.824507,2.009173,0.989832,0.985804,0.995930
56.407809,28.931370,2.004840,0.994627,0.992489,0.997851
56.407809,30.038233,2.002333,0.997408,0.996375,0.998964
56.407809,31.145096,2.001025,0.998861,0.998406,0.999544
56.407809,32.251959,2.000411,0.999543,0.999361,0.999817
56.407809,33.358822,2.000150,0.999833,0.999766,0.999933
56.407809,34.465685,2.000050,0.999944,0.999922,0.999978
56.407809,35.572548,2.000015,0.999983,0.999976,0.999993
56.407809,36.679411,2.000004,0.999995,0.999993,0.999998
56.407809,37.786274,2.000001,0.999999,0.999998,1.000000
56.407809,38.893137,2.000000,1.000000,1.000000,1.000000
56.407809,40.000000,2.000000,1.000000,1.000000,1.000000
57.189234,-4.347607,2.181457,0.793506,0.731810,0.922249
57.189234,-3.238917,2.189298,0.796284,0.731802,0.919021
57.189234,-2.130226,2.196973,0.799166,0.731935,0.915873
57.189234,-1.021536,2.198871,0.799763,0.731860,0.915096
57.189234,0.087154,2.199755,0.799552,0.731378,0.914734
57.189234,1.195844,2.199896,0.799677,0.731446,0.914677
57.189234,2.304534,2.198936,0.800672,0.732670,0.915069
57.189234,3.413224,2.198497,0.801147,0.733249,0.915249
57.189234,4.521915,2.200352,0.799538,0.731170,0.914490
57.189234,5.630605,2.202868,0.797337,0.728337,0.913462
57.189234,6.739295,2.201979,0.798148,0.729368,0.913825
57.189234,7.847985,2.196883,0.802717,0.735216,0.915910
57.189234,8.956675,2.192528,0.806676,0.740282,0.917695
57.189234,10.065365,2.194760,0.804641,0.737679,0.916780
57.189234,11.174056,2.204209,0.796147,0.726814,0.912914
57.189234,12.282746,2.214938,0.786719,0.714769,0.908545
57.189234,13.391436,2.219673,0.782618,0.709540,0.906623
57.189234,14.500126,2.215339,0.786365,0.714319,0.908382
57.189234,15.608816,2.203081,0.797105,0.728056,0.913375
57.189234,16.717506,2.185532,0.812797,0.748237,0.920570
57.189234,17.826197,2.165030,0.831574,0.772571,0.929046
57.189234,18.934887,2.143206,0.852075,0.799376,0.938152
57.189234,20.043577,2.121140,0.873339,0.827441,0.947445
57.189234,21.152267,2.099599,0.894622,0.855796,0.956600
57.189234,22.260957,2.079205,0.915260,0.883542,0.965345
57.189234,23.369647,2.060523,0.934589,0.909748,0.973420
57.189234,24.478338,2.044085,0.951938,0.933447,0.980575
57.189234,25.587028,2.030336,0.966695,0.953738,0.986597
57.189234,26.695718,2.019536,0.978441,0.969978,0.991351
57.189234,27.804408,2.011669,0.987079,0.981971,0.994826
57.189234,28.913098,2.006416,0.992881,0.990053,0.997152
57.189234,30.021788,2.003231,0.996412,0.994982,0.998565
57.189234,31.130479,2.001486,0.998350,0.997691,0.999340
57.189234,32.239169,2.000623,0.999307,0.999030,0.999723
57.189234,33.347859,2.000239,0.999734,0.999628,0.999894
57.189234,34.456549,2.000084,0.999907,0.999870,0.999963
57.189234,35.565239,2.000027,0.999970,0.999958,0.999988
